s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
292.7605952,89678.9957521,43161.3790905,-7.6076703,-0.0804557,8.8233807,0.0000000
293.6992845,89679.2766383,43160.4834117,-7.6886409,-0.0850983,8.8493627,0.0000000
294.6435796,89679.4341910,43159.5523529,-7.7729982,-0.0890011,8.8671166,0.0000000
295.6002817,89679.5285918,43158.6003196,-7.8598749,-0.0888281,8.8949904,0.0000000
296.5649836,89679.5494703,43157.6358437,-7.9445233,-0.0847118,8.9316825,0.0000000
297.5597444,89679.5005843,43156.6422848,-8.0217772,-0.0831701,8.9610141,0.0000000
298.5682300,89679.3533652,43155.6446026,-8.1010024,-0.0914655,8.9882277,0.0000000
299.5863724,89679.0864818,43154.6620615,-8.1937403,-0.1026146,8.9972641,0.0000000
300.5316812,89678.7245185,43153.7887967,-8.2927466,-0.1072949,9.0088856,0.0000000
301.5581252,89678.2050620,43152.9034989,-8.3915547,-0.1111916,9.0153061,0.0000000
302.5089942,89677.6295805,43152.1465492,-8.4964697,-0.1149276,9.0033690,0.0000000
303.4221792,89677.0000738,43151.4850144,-8.6010258,-0.1139543,8.9900550,0.0000000
304.3028479,89676.3401097,43150.9018980,-8.7022710,-0.1129094,8.9863052,0.0000000
305.2117436,89675.6104870,43150.3599182,-8.8040482,-0.1110642,8.9928520,0.0000000
306.0996712,89674.8613715,43149.8832198,-8.9025416,-0.1053815,8.9972572,0.0000000
307.0187737,89674.0550548,43149.4420819,-8.9954175,-0.0963106,9.0056156,0.0000000
307.9335084,89673.2243599,43149.0590864,-9.0782657,-0.0825557,9.0220286,0.0000000
308.8511395,89672.3654674,43148.7360528,-9.1477286,-0.0671229,9.0538815,0.0000000
309.8603942,89671.4016344,43148.4366851,-9.2052557,-0.0513893,9.1011251,0.0000000
310.8309929,89670.4547504,43148.2234426,-9.2464911,-0.0311470,9.1577372,0.0000000
311.8724379,89669.4275948,43148.0515153,-9.2653122,-0.0096850,9.2260895,0.0000000
312.9173913,89668.3907835,43147.9213230,-9.2652133,0.0079329,9.2740732,0.0000000
313.9722581,89667.3418911,43147.8092128,-9.2491429,0.0205833,9.3056896,0.0000000
314.9591733,89666.3643637,43147.6734127,-9.2237655,0.0274049,9.3355039,0.0000000
315.9481266,89665.3910698,43147.4981192,-9.1936856,0.0337564,9.3626534,0.0000000
316.9559187,89664.4084667,43147.2742083,-9.1553713,0.0445131,9.3871605,0.0000000
317.8456211,89663.5187658,43147.2758340,-9.1046710,0.0615757,9.4102829,0.0000000
318.8344233,89662.5740395,43146.9839059,-9.0350647,0.0856271,9.4223716,0.0000000
319.7737093,89661.6958087,43146.6507861,-8.9417651,0.1071985,9.4158731,0.0000000
320.7550055,89660.8108456,43146.2267782,-8.8313612,0.1172710,9.3965934,0.0000000
321.7247236,89659.9839295,43145.7202580,-8.7214327,0.1247503,9.3779627,0.0000000
322.7403679,89659.1887780,43145.0883818,-8.6036023,0.1355797,9.3522692,0.0000000
323.7579092,89658.5043410,43144.3354302,-8.4770115,0.1378923,9.3351577,0.0000000
324.7225638,89657.9754248,43143.5287045,-8.3539205,0.1283986,9.3180085,0.0000000
325.6903613,89657.5688105,43142.6504694,-8.2455838,0.1160271,9.2925883,0.0000000
326.7212627,89657.2682153,43141.6643660,-8.1443966,0.1040656,9.2749489,0.0000000
327.7043729,89657.0912525,43140.6973138,-8.0522341,0.0820171,9.2462786,0.0000000
328.6451918,89657.0079891,43139.7601866,-7.9902444,0.0622397,9.2287179,0.0000000
329.5981025,89656.9615975,43138.8084058,-7.9339594,0.0577960,9.2343230,0.0000000
330.6040056,89656.9839647,43137.8027514,-7.8768656,0.0417023,9.2615261,0.0000000
331.6114949,89657.0367272,43136.7966447,-7.8499677,0.0167127,9.3083957,0.0000000
332.6446790,89657.1038670,43135.7656443,-7.8431936,-0.0045664,9.3615375,0.0000000
333.6130004,89657.1500637,43134.7984256,-7.8588820,-0.0236820,9.4168104,0.0000000
334.5817671,89657.1620439,43133.8297329,-7.8895828,-0.0360067,9.4552330,0.0000000
335.5611118,89657.1318757,43132.8508530,-7.9289836,-0.0450090,9.4827301,0.0000000
336.5120358,89657.0424441,43131.9041437,-7.9763326,-0.0525689,9.4871229,0.0000000
337.4318802,89657.0258641,43130.9844488,-8.0286031,-0.0733347,9.4816422,0.0000000
338.3430572,89656.8720979,43130.0863400,-8.0925237,-0.0307981,9.4609997,0.0000000
339.2235811,89656.6955315,43129.2237006,-8.1086675,-0.0157448,9.8081139,0.0000000
