s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
243.9944830, 89673.1378054, 43169.5145196, -0.4701181, -0.1274501, 7.2920035, 0.0310528
244.8513339, 89673.8849623, 43169.0950557, -0.5562864, -0.1155477, 7.2986083, 0.0836716
245.6825523, 89674.5698732, 43168.6240767, -0.6421091, -0.1068306, 7.3107877, 0.1449231
246.4102687, 89675.1322863, 43168.1622729, -0.7234906, -0.0968516, 7.3312242, 0.1633952
247.2929367, 89675.7762105, 43167.5585641, -0.7912255, -0.0895274, 7.3466500, 0.1508135
248.0300873, 89676.2699900, 43167.0112317, -0.8692318, -0.0874734, 7.3639588, 0.1582344
248.8115629, 89676.7558659, 43166.3991624, -0.9269489, -0.0847780, 7.3815084, 0.1540028
249.6772488, 89677.2584151, 43165.6942821, -0.9811543, -0.0843287, 7.3973679, 0.1333120
250.4113331, 89677.6449762, 43165.0702226, -1.0511844, -0.0829810, 7.4100335, 0.1345324
251.2437963, 89678.0358544, 43164.3352332, -1.1182399, -0.0802929, 7.4275295, 0.1677848
252.0723443, 89678.3708014, 43163.5774060, -1.1979975, -0.0816509, 7.4480723, 0.1782643
252.9744491, 89678.6656543, 43162.7248481, -1.2730493, -0.0825149, 7.4685462, 0.1883957
253.8317562, 89678.8866181, 43161.8965061, -1.3397013, -0.0827192, 7.4922885, 0.1956025
254.7446020, 89679.0709298, 43161.0024610, -1.3979432, -0.0840833, 7.5153055, 0.1861504
255.5720298, 89679.1857810, 43160.1830429, -1.4744937, -0.0845414, 7.5373446, 0.1855147
256.5902486, 89679.2482629, 43159.1667430, -1.5524351, -0.0864557, 7.5606655, 0.1886147
257.4948774, 89679.2210481, 43158.2625236, -1.6455095, -0.0887768, 7.5836943, 0.1910198
258.4387154, 89679.1104182, 43157.3251917, -1.7334668, -0.0913219, 7.6081590, 0.1757998
259.3940715, 89678.9137761, 43156.3902921, -1.8214854, -0.0932897, 7.6275613, 0.1481981
260.3099452, 89678.6466747, 43155.5142320, -1.9092506, -0.0929774, 7.6450317, 0.1155328
261.3291846, 89678.2717833, 43154.5664422, -1.9894591, -0.0907324, 7.6563618, 0.0687116
262.1624257, 89677.8943816, 43153.8235703, -2.0857375, -0.0905329, 7.6621232, 0.0383130
263.1388095, 89677.3813388, 43152.9928402, -2.1658623, -0.0899847, 7.6659505, 0.0513827
264.0868811, 89676.8165738, 43152.2313416, -2.2526897, -0.0900546, 7.6743898, 0.0749712
265.1066569, 89676.1421789, 43151.4664009, -2.3276617, -0.0897148, 7.6835499, 0.0907895
265.8850756, 89675.5828019, 43150.9250756, -2.4167950, -0.0860207, 7.6956036, 0.1121394
266.8843590, 89674.8123440, 43150.2887095, -2.4878381, -0.0832590, 7.7092124, 0.1447469
267.6723821, 89674.1652334, 43149.8390115, -2.5728129, -0.0807016, 7.7283118, 0.1826668
268.5025923, 89673.4498481, 43149.4177363, -2.6381593, -0.0758222, 7.7516640, 0.2095571
269.4532904, 89672.6058435, 43148.9801482, -2.7003650, -0.0696115, 7.7779416, 0.2301949
270.4207294, 89671.7165865, 43148.5991495, -2.7674816, -0.0616302, 7.8068437, 0.2810807
271.3979264, 89670.7965556, 43148.2698212, -2.8254436, -0.0506527, 7.8447381, 0.3225973
272.2835419, 89669.9468391, 43148.0202280, -2.8738578, -0.0397199, 7.8824784, 0.3201673
273.2092071, 89669.0500758, 43147.7907251, -2.9099008, -0.0276447, 7.9181751, 0.3032580
274.1922394, 89668.0894543, 43147.5820177, -2.9338347, -0.0144264, 7.9508262, 0.2915939
274.9631302, 89667.3339111, 43147.4289583, -2.9380508, -0.0000887, 7.9834747, 0.2437069
275.9211894, 89666.3962046, 43147.2325307, -2.9253496, 0.0149459, 8.0059213, 0.1739494
276.9321973, 89665.4107893, 43147.0064910, -2.9043683, 0.0313400, 8.0236295, 0.1062879
277.8695408, 89664.5025594, 43146.7746912, -2.8703908, 0.0464944, 8.0309623, 0.0579090
278.8742014, 89663.5401628, 43146.4863586, -2.8203590, 0.0580876, 8.0381127, 0.0301836
279.7970743, 89662.6745303, 43146.1663979, -2.7574113, 0.0703129, 8.0385451, -0.0136191
280.5590934, 89661.9789487, 43145.8552077, -2.6799478, 0.0821320, 8.0351113, -0.0623772
281.5232708, 89661.1300553, 43145.3980230, -2.6019989, 0.0937611, 8.0237751, -0.0885898
282.5338365, 89660.2864602, 43144.8416145, -2.5100017, 0.1026456, 8.0139649, -0.0979841
283.4810878, 89659.5519062, 43144.2435212, -2.4009642, 0.1038920, 8.0004665, -0.1018303
284.4332184, 89658.8869182, 43143.5620936, -2.2992822, 0.1027543, 7.9898390, -0.0838116
285.1829220, 89658.4203639, 43142.9752524, -2.1888081, 0.1027892, 7.9807627, -0.0772411
286.0507579, 89657.9508566, 43142.2453880, -2.1038759, 0.0981305, 7.9715770, -0.0582604
286.9940621, 89657.5005936, 43141.4164815, -2.0220735, 0.0903303, 7.9672828, -0.0563885
288.0194205, 89657.0931405, 43140.4755554, -1.9423121, 0.0811798, 7.9584117, -0.0690390
288.7927116, 89656.8482303, 43139.7420719, -1.8668427, 0.0712538, 7.9509898, -0.0352251
289.8429384, 89656.5612804, 43138.7318065, -1.8145339, 0.0639050, 7.9498504, 0.0332284
290.7303101, 89656.3809283, 43137.8629557, -1.7576800, 0.0561667, 7.9571734, 0.0877474
291.5230186, 89656.2491805, 43137.0812722, -1.7127046, 0.0464102, 7.9671111, 0.1202055
292.3780364, 89656.1479543, 43136.2322677, -1.6731135, 0.0371639, 7.9813943, 0.1449885
293.2001389, 89656.0779053, 43135.4131548, -1.6445819, 0.0270388, 7.9968683, 0.1504215
294.0851238, 89656.0221179, 43134.5299301, -1.6254864, 0.0129779, 8.0121033, 0.1354735
294.9045772, 89655.9847394, 43133.7113297, -1.6138871, -0.0024762, 8.0252354, 0.1152462
295.8490030, 89655.9461347, 43132.7676931, -1.6160535, -0.0192408, 8.0368101, 0.1318214
296.6437435, 89655.9060575, 43131.9739638, -1.6391685, -0.0350272, 8.0544175, 0.1476075
297.6042610, 89655.8262333, 43131.0167690, -1.6824305, -0.0485819, 8.0704135, 0.1187305
298.5261695, 89655.6964389, 43130.1040430, -1.7461955, -0.0606408, 8.0816152, 0.0608009
299.3834984, 89655.5159488, 43129.2659284, -1.8189578, -0.0718296, 8.0847391, -0.0055784
300.2976270, 89655.2615948, 43128.3878993, -1.8925264, -0.0803119, 8.0806522, -0.0646692
301.2879910, 89654.9141716, 43127.4604738, -1.9653638, -0.0882702, 8.0698700, -0.1077465
302.2408393, 89654.5151136, 43126.5952151, -2.0461658, -0.0946501, 8.0553187, -0.1162168
303.1545872, 89654.0607249, 43125.8024566, -2.1386926, -0.0981184, 8.0426826, -0.0889374
304.1348624, 89653.4974629, 43125.0001627, -2.2302494, -0.1031132, 8.0342601, -0.0483791
304.9429468, 89652.9665139, 43124.3909882, -2.3399981, -0.1080361, 8.0314339, -0.0060530
305.8626506, 89652.2971234, 43123.7602971, -2.4399908, -0.1088709, 8.0325065, 0.0177023
306.7909876, 89651.5570045, 43123.1999099, -2.5375212, -0.1086791, 8.0349386, 0.0128599
307.5631012, 89650.8992301, 43122.7955681, -2.6301657, -0.1052784, 8.0349266, 0.0027815
308.3673491, 89650.1833851, 43122.4289885, -2.7164774, -0.0992974, 8.0348558, -0.0120253
309.3218576, 89649.2985837, 43122.0709202, -2.8037577, -0.0961714, 8.0318219, -0.0355451
310.1556801, 89648.4982470, 43121.8369949, -2.8878882, -0.0918747, 8.0267386, -0.0299877
311.0334510, 89647.6425193, 43121.6415165, -2.9556779, -0.0894212, 8.0255391, 0.0013331
311.9676382, 89646.7187640, 43121.5022977, -3.0319863, -0.0882581, 8.0280279, 0.0279840
312.9177985, 89645.7709506, 43121.4355553, -3.1158475, -0.0857731, 8.0331913, 0.0516181
313.9583210, 89644.7305442, 43121.4510993, 3.0884387, -0.0846637, 8.0407952, 0.0708368
314.7598563, 89643.9332381, 43121.5333291, 2.9898544, -0.0831703, 8.0503526, 0.0740542
315.8963932, 89642.8163601, 43121.7438042, 2.9129273, -0.0803335, 8.0588088, 0.0701354
316.8738238, 89641.8764495, 43122.0120177, 2.8240040, -0.0778835, 8.0674803, 0.0954506
317.8927269, 89640.9212882, 43122.3667435, 2.7512371, -0.0731926, 8.0822469, 0.1346175
318.8745355, 89640.0274038, 43122.7728457, 2.6858098, -0.0685424, 8.1005798, 0.1691187
319.8582282, 89639.1571903, 43123.2315173, 2.6231994, -0.0640430, 8.1241174, 0.1961840
320.8621607, 89638.3018589, 43123.7571489, 2.5573876, -0.0576912, 8.1492617, 0.2148011
321.8681358, 89637.4815443, 43124.3394462, 2.4955410, -0.0520834, 8.1770655, 0.1886575
322.8486132, 89636.7164143, 43124.9525628, 2.4421573, -0.0462502, 8.1958661, 0.1058400
323.8777138, 89635.9442215, 43125.6328321, 2.4011739, -0.0395517, 8.2031195, 0.0272285
324.9226855, 89635.1856133, 43126.3514971, 2.3663891, -0.0323163, 8.2022980, -0.0233526
325.9624325, 89634.4553637, 43127.0916385, 2.3390120, -0.0240295, 8.1970960, -0.0594938
326.9382328, 89633.7851855, 43127.8008968, 2.3173907, -0.0173211, 6.5513949, -0.0727392
327.8297914, 89633.1872364, 43128.4622089, 2.3059193, -0.0121024, 4.9073421, -0.0370132
