s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
326.0000000,89665.6549049,43147.1162401,-9.1286288,0.0564662,0.0,0.0
327.0000000,89664.7885828,43146.8250623,-9.0707230,0.0703196,0.0,0.0
328.0000000,89663.9411554,43146.4827858,-9.0000346,0.0818740,0.0,0.0
329.0000000,89663.1245767,43146.0724757,-8.9210874,0.0901958,0.0,0.0
330.0000000,89662.3416959,43145.6013169,-8.8350839,0.0982624,0.0,0.0
331.0000000,89661.6074792,43145.0573665,-8.7415193,0.1040427,0.0,0.0
332.0000000,89660.9260793,43144.4489127,-8.6448496,0.1085593,0.0,0.0
333.0000000,89660.3101087,43143.7741117,-8.5431222,0.1107228,0.0,0.0
334.0000000,89659.7657560,43143.0405691,-8.4424671,0.1118940,0.0,0.0
335.0000000,89659.2971344,43142.2562386,-8.3385539,0.1116128,0.0,0.0
336.0000000,89658.9158390,43141.4260962,-8.2385361,0.1072553,0.0,0.0
337.0000000,89658.6123682,43140.5642187,-8.1424156,0.0996168,0.0,0.0
338.0000000,89658.3966370,43139.6762214,-8.0565160,0.0842789,0.0,0.0
339.0000000,89658.2449580,43138.7750278,-7.9882768,0.0652820,0.0,0.0
340.0000000,89658.1520230,43137.8657193,-7.9371821,0.0435303,0.0,0.0
341.0000000,89658.0930579,43136.9535293,-7.9086661,0.0205918,0.0,0.0
342.0000000,89658.0521011,43136.0402968,-7.8995285,-0.0002262,0.0,0.0
343.0000000,89658.0098136,43135.1271297,-7.9090795,-0.0185561,0.0,0.0
344.0000000,89657.9514223,43134.2148751,-7.9334578,-0.0325321,0.0,0.0
345.0000000,89657.8646869,43133.3049347,-7.9685571,-0.0440535,0.0,0.0
346.0000000,89657.7424612,43132.3990776,-8.0140059,-0.0512314,0.0,0.0
347.0000000,89657.5734990,43131.5008449,-8.0622014,-0.0891744,0.0,0.0
348.0000000,89657.3646669,43130.6109730,-8.1388668,-0.0318949,0.0,0.0
349.0000000,89656.8036175,43128.8719252,-8.1660583,-0.0111524,0.0,0.0
